estacao,datahora,wspd,wdir,gust,dryt,dewp,pres,vis,tp,altn1,qn1,altn2,qn2,altn3,qn3,altn4,qn4,altncb,qncb,metar,speci,data_hora
SBSN,11/01/2025 19:00,9.0,70.0,,29.0,25.0,1008.0,9999.0,VCSH,18.0,SCT,,,,,,,023T,FEW,METAR SBSN 111900Z 07009KT 9999 VCSH SCT018 FEW023TCU 29/25 Q1008=,-,11/01/2025 19:00
SBSN,11/01/2025 20:00,6.0,10.0,,29.0,24.0,1007.0,9999.0,,18.0,FEW,,,,,,,023T,FEW,METAR SBSN 112000Z 01006KT 9999 FEW018 FEW023TCU 29/24 Q1007=,-,11/01/2025 20:00
SBSN,11/01/2025 21:00,2.0,320.0,,29.0,25.0,1007.0,9999.0,,18.0,FEW,,,,,,,023T,FEW,METAR SBSN 112100Z 32002KT 9999 FEW018 FEW023TCU 29/25 Q1007=,-,11/01/2025 21:00
SBSN,11/01/2025 22:00,0.0,0.0,,27.0,26.0,1008.0,9999.0,,16.0,FEW,,,,,,,023T,FEW,METAR SBSN 112200Z 00000KT 9999 FEW016 FEW023TCU 27/26 Q1008=,-,11/01/2025 22:00
SBSN,11/01/2025 23:00,2.0,220.0,,26.0,25.0,1009.0,9999.0,,16.0,FEW,,,,,,,,,METAR SBSN 112300Z 22002KT 9999 FEW016 26/25 Q1009=,-,11/01/2025 23:00
SBSN,12/01/2025 00:00,3.0,200.0,,26.0,25.0,1010.0,9999.0,VCTS,,,,,,,,,020,FEW,METAR SBSN 120000Z 20003KT 9999 VCTS FEW020CB 26/25 Q1010=,-,12/01/2025 00:00
SBSN,12/01/2025 01:00,1.0,210.0,,26.0,25.0,1011.0,9999.0,VCTS,15.0,FEW,,,,,,,020,FEW,METAR SBSN 120100Z 21001KT 9999 VCTS FEW015 FEW020CB 26/25 Q1011=,-,12/01/2025 01:00
SBSN,12/01/2025 02:00,2.0,260.0,,26.0,25.0,1011.0,9999.0,VCTS,15.0,FEW,,,,,,,020,FEW,METAR SBSN 120200Z 26002KT 9999 VCTS FEW015 FEW020CB 26/25 Q1011=,-,12/01/2025 02:00
SBSN,12/01/2025 03:00,3.0,240.0,,26.0,25.0,1011.0,9999.0,,15.0,BKN,,,,,,,,,METAR SBSN 120300Z 24003KT 9999 BKN015 26/25 Q1011=,-,12/01/2025 03:00
SBSN,12/01/2025 04:00,10.0,140.0,,27.0,24.0,1011.0,9999.0,VCTS,15.0,SCT,,,,,,,020,FEW,METAR SBSN 120400Z 14010KT 9999 VCTS SCT015 FEW020CB 27/24 Q1011=,-,12/01/2025 04:00
SBSN,12/01/2025 05:00,9.0,160.0,,27.0,24.0,1010.0,9999.0,TS,15.0,BKN,,,,,,,020,FEW,METAR SBSN 120500Z 16009KT 9999 TS BKN015 FEW020CB 27/24 Q1010=,-,12/01/2025 05:00
SBSN,12/01/2025 06:00,6.0,170.0,,26.0,25.0,1010.0,9999.0,-TSRA,15.0,BKN,,,,,,,020,FEW,METAR SBSN 120600Z 17006KT 9999 -TSRA BKN015 FEW020CB 26/25 Q1010=,-,12/01/2025 06:00
SBSN,12/01/2025 07:00,5.0,210.0,,26.0,25.0,1010.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 120700Z 21005KT 9999 SCT013 26/25 Q1010 RETS=,-,12/01/2025 07:00
SBSN,12/01/2025 08:00,4.0,210.0,,25.0,25.0,1010.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 120800Z 21004KT 9999 SCT013 25/25 Q1010=,-,12/01/2025 08:00
SBSN,12/01/2025 09:00,4.0,180.0,,25.0,25.0,1010.0,9999.0,,13.0,SCT,,,,,,,,,METAR SBSN 120900Z 18004KT 9999 SCT013 25/25 Q1010=,-,12/01/2025 09:00
SBSN,12/01/2025 10:00,4.0,200.0,,25.0,24.0,1010.0,9999.0,,13.0,SCT,,,,,,,020T,FEW,METAR SBSN 121000Z 20004KT 9999 SCT013 FEW020TCU 25/24 Q1010=,-,12/01/2025 10:00
SBSN,12/01/2025 11:00,2.0,190.0,,26.0,25.0,1011.0,9999.0,,15.0,SCT,100.0,SCT,,,,,,,METAR SBSN 121100Z 19002KT 9999 SCT015 SCT100 26/25 Q1011=,-,12/01/2025 11:00
SBSN,12/01/2025 12:00,9.0,150.0,,28.0,25.0,1012.0,9999.0,,16.0,SCT,,,,,,,,,METAR SBSN 121200Z 15009KT 9999 SCT016 28/25 Q1012=,-,12/01/2025 12:00
SBSN,12/01/2025 13:00,9.0,160.0,,29.0,25.0,1012.0,9999.0,,16.0,SCT,,,,,,,,,METAR SBSN 121300Z 16009KT 9999 SCT016 29/25 Q1012=,-,12/01/2025 13:00
SBSN,12/01/2025 14:00,10.0,120.0,,30.0,24.0,1012.0,9999.0,,16.0,SCT,,,,,,,021T,FEW,METAR SBSN 121400Z 12010KT 9999 SCT016 FEW021TCU 30/24 Q1012=,-,12/01/2025 14:00
SBSN,12/01/2025 15:00,8.0,130.0,,30.0,24.0,1012.0,9999.0,,20.0,SCT,,,,,,,023T,FEW,METAR SBSN 121500Z 13008KT 9999 SCT020 FEW023TCU 30/24 Q1012=,-,12/01/2025 15:00
SBSN,12/01/2025 16:00,6.0,140.0,,31.0,24.0,1011.0,9999.0,,20.0,FEW,,,,,,,023T,FEW,METAR SBSN 121600Z 14006KT 9999 FEW020 FEW023TCU 31/24 Q1011=,-,12/01/2025 16:00
SBSN,12/01/2025 17:00,7.0,130.0,,31.0,24.0,1009.0,9999.0,,20.0,SCT,,,,,,,023T,FEW,METAR SBSN 121700Z 13007KT 9999 SCT020 FEW023TCU 31/24 Q1009=,-,12/01/2025 17:00
SBSN,12/01/2025 18:00,7.0,130.0,,32.0,24.0,1008.0,9999.0,,20.0,SCT,,,,,,,023T,FEW,METAR SBSN 121800Z 13007KT 9999 SCT020 FEW023TCU 32/24 Q1008=,-,12/01/2025 18:00
SBSN,12/01/2025 19:00,8.0,130.0,,32.0,24.0,1007.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 121900Z 13008KT 9999 SCT020 32/24 Q1007=,-,12/01/2025 19:00
SBSN,12/01/2025 20:00,8.0,130.0,,32.0,24.0,1006.0,9999.0,,23.0,FEW,,,,,,,,,METAR SBSN 122000Z 13008KT 9999 FEW023 32/24 Q1006=,-,12/01/2025 20:00
SBSN,12/01/2025 21:00,5.0,110.0,,31.0,24.0,1007.0,9999.0,TS,16.0,SCT,100.0,BKN,,,,,020,FEW,METAR SBSN 122100Z 11005KT 9999 TS SCT016 FEW020CB BKN100 31/24 Q1007=,-,12/01/2025 21:00
SBSN,12/01/2025 22:00,5.0,110.0,,30.0,25.0,1007.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 122200Z 11005KT 9999 FEW016 BKN100 30/25 Q1007 RETS=,-,12/01/2025 22:00
SBSN,12/01/2025 23:00,9.0,160.0,,29.0,25.0,1008.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 122300Z 16009KT 9999 FEW016 BKN100 29/25 Q1008=,-,12/01/2025 23:00
SBSN,13/01/2025 00:00,8.0,150.0,,28.0,25.0,1009.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 130000Z 15008KT 9999 FEW016 BKN100 28/25 Q1009=,-,13/01/2025 00:00
SBSN,13/01/2025 01:00,8.0,160.0,,28.0,25.0,1010.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 130100Z 16008KT 9999 FEW016 BKN100 28/25 Q1010=,-,13/01/2025 01:00
SBSN,13/01/2025 02:00,7.0,160.0,,28.0,25.0,1009.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 130200Z 16007KT 9999 FEW016 BKN100 28/25 Q1009=,-,13/01/2025 02:00
SBSN,13/01/2025 03:00,4.0,180.0,,27.0,25.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 130300Z 18004KT CAVOK 27/25 Q1010=,-,13/01/2025 03:00
SBSN,13/01/2025 04:00,4.0,190.0,,26.0,25.0,1009.0,9999.0,,13.0,FEW,100.0,BKN,,,,,,,METAR SBSN 130400Z 19004KT 9999 FEW013 BKN100 26/25 Q1009=,-,13/01/2025 04:00
SBSN,13/01/2025 05:00,4.0,180.0,,26.0,25.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 130500Z 18004KT CAVOK 26/25 Q1009=,-,13/01/2025 05:00
SBSN,13/01/2025 06:00,4.0,180.0,,26.0,25.0,1008.0,9999.0,,15.0,SCT,,,,,,,,,METAR SBSN 130600Z 18004KT 9999 SCT015 26/25 Q1008=,-,13/01/2025 06:00
SBSN,13/01/2025 07:00,8.0,150.0,,27.0,25.0,1008.0,9999.0,,13.0,SCT,100.0,SCT,,,,,,,METAR SBSN 130700Z 15008KT 9999 SCT013 SCT100 27/25 Q1008=,-,13/01/2025 07:00
SBSN,13/01/2025 08:00,7.0,130.0,,26.0,25.0,1008.0,9999.0,,9.0,SCT,100.0,SCT,,,,,,,METAR SBSN 130800Z 13007KT 9999 SCT009 SCT100 26/25 Q1008=,-,13/01/2025 08:00
SBSN,13/01/2025 09:00,7.0,140.0,,27.0,26.0,1008.0,9999.0,,9.0,SCT,,,,,,,,,METAR SBSN 130900Z 14007KT 9999 SCT009 27/26 Q1008=,-,13/01/2025 09:00
SBSN,13/01/2025 10:00,7.0,130.0,,26.0,24.0,1009.0,9999.0,,15.0,FEW,,,,,,,,,METAR SBSN 131000Z 13007KT 9999 FEW015 26/24 Q1009=,-,13/01/2025 10:00
SBSN,13/01/2025 11:00,8.0,130.0,,27.0,24.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 131100Z 13008KT CAVOK 27/24 Q1010=,-,13/01/2025 11:00
SBSN,13/01/2025 12:00,8.0,130.0,,28.0,24.0,1011.0,9999.0,,16.0,FEW,,,,,,,,,METAR SBSN 131200Z 13008KT 9999 FEW016 28/24 Q1011=,-,13/01/2025 12:00
SBSN,13/01/2025 13:00,8.0,120.0,,29.0,23.0,1011.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 131300Z 12008KT 9999 FEW020 BKN100 29/23 Q1011=,-,13/01/2025 13:00
SBSN,13/01/2025 14:00,8.0,80.0,,29.0,22.0,1012.0,9999.0,,23.0,FEW,,,,,,,,,METAR SBSN 131400Z 08008KT 9999 FEW023 29/22 Q1012=,-,13/01/2025 14:00
SBSN,13/01/2025 15:00,7.0,120.0,,30.0,23.0,1012.0,9999.0,,23.0,FEW,100.0,BKN,,,,,,,METAR SBSN 131500Z 12007KT 9999 FEW023 BKN100 30/23 Q1012=,-,13/01/2025 15:00
SBSN,13/01/2025 16:00,6.0,60.0,,31.0,23.0,1011.0,9999.0,,23.0,FEW,100.0,BKN,,,,,,,METAR SBSN 131600Z 06006KT 9999 FEW023 BKN100 31/23 Q1011=,-,13/01/2025 16:00
SBSN,13/01/2025 17:00,7.0,30.0,,31.0,23.0,1010.0,9999.0,,20.0,SCT,,,,,,,,,METAR SBSN 131700Z 03007KT 9999 SCT020 31/23 Q1010=,-,13/01/2025 17:00
SBSN,13/01/2025 18:00,4.0,60.0,,31.0,22.0,1009.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 131800Z 06004KT 9999 SCT016 BKN100 31/22 Q1009=,-,13/01/2025 18:00
SBSN,13/01/2025 19:00,2.0,230.0,,30.0,25.0,1008.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 131900Z 23002KT 9999 SCT016 BKN100 30/25 Q1008=,-,13/01/2025 19:00
SBSN,13/01/2025 20:00,3.0,170.0,,30.0,24.0,1007.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 132000Z 17003KT 9999 SCT016 BKN100 30/24 Q1007=,-,13/01/2025 20:00
SBSN,13/01/2025 21:00,2.0,220.0,,29.0,25.0,1007.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 132100Z 22002KT 9999 FEW016 BKN100 29/25 Q1007=,-,13/01/2025 21:00
SBSN,13/01/2025 22:00,3.0,240.0,,27.0,25.0,1008.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 132200Z 24003KT 9999 FEW015 SCT100 27/25 Q1008=,-,13/01/2025 22:00
SBSN,13/01/2025 23:00,2.0,260.0,,26.0,25.0,1008.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 132300Z 26002KT 9999 FEW015 SCT100 26/25 Q1008=,-,13/01/2025 23:00
SBSN,14/01/2025 00:00,2.0,220.0,,26.0,24.0,1009.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 140000Z 22002KT 9999 FEW015 SCT100 26/24 Q1009=,-,14/01/2025 00:00
SBSN,14/01/2025 01:00,0.0,0.0,,26.0,25.0,1010.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 140100Z 00000KT 9999 FEW015 SCT100 26/25 Q1010=,-,14/01/2025 01:00
SBSN,14/01/2025 02:00,0.0,0.0,,26.0,25.0,1010.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 140200Z 00000KT 9999 FEW015 SCT100 26/25 Q1010=,-,14/01/2025 02:00
SBSN,14/01/2025 03:00,0.0,0.0,,25.0,24.0,1010.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 140300Z 00000KT 9999 FEW015 SCT100 25/24 Q1010=,-,14/01/2025 03:00
SBSN,14/01/2025 04:00,2.0,210.0,,24.0,24.0,1010.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 140400Z 21002KT 9999 FEW015 SCT100 24/24 Q1010=,-,14/01/2025 04:00
SBSN,14/01/2025 05:00,2.0,220.0,,24.0,24.0,1009.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 140500Z 22002KT 9999 FEW015 SCT100 24/24 Q1009=,-,14/01/2025 05:00
SBSN,14/01/2025 06:00,2.0,210.0,,24.0,23.0,1009.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 140600Z 21002KT 9999 FEW015 SCT100 24/23 Q1009=,-,14/01/2025 06:00
SBSN,14/01/2025 07:00,2.0,190.0,,24.0,24.0,1009.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 140700Z 19002KT 9999 SCT016 BKN100 24/24 Q1009=,-,14/01/2025 07:00
SBSN,14/01/2025 08:00,2.0,140.0,,24.0,24.0,1009.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 140800Z 14002KT 9999 SCT016 BKN100 24/24 Q1009=,-,14/01/2025 08:00
SBSN,14/01/2025 09:00,3.0,140.0,,25.0,24.0,1009.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 140900Z 14003KT 9999 FEW016 BKN100 25/24 Q1009=,-,14/01/2025 09:00
SBSN,14/01/2025 10:00,2.0,200.0,,24.0,23.0,1009.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 141000Z 20002KT 9999 FEW016 BKN100 24/23 Q1009=,-,14/01/2025 10:00
SBSN,14/01/2025 11:00,3.0,210.0,,25.0,24.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 141100Z 21003KT CAVOK 25/24 Q1010=,-,14/01/2025 11:00
SBSN,14/01/2025 12:00,7.0,150.0,,28.0,23.0,1011.0,9999.0,,,,,,,,,,,,METAR SBSN 141200Z 15007KT CAVOK 28/23 Q1011=,-,14/01/2025 12:00
SBSN,14/01/2025 13:00,8.0,130.0,,28.0,24.0,1012.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 141300Z 13008KT 9999 SCT016 BKN100 28/24 Q1012=,-,14/01/2025 13:00
SBSN,14/01/2025 14:00,11.0,140.0,,29.0,23.0,1012.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 141400Z 14011KT 9999 SCT016 BKN100 29/23 Q1012=,-,14/01/2025 14:00
SBSN,14/01/2025 15:00,11.0,140.0,,29.0,23.0,1012.0,9999.0,,16.0,FEW,100.0,BKN,,,,,,,METAR SBSN 141500Z 14011KT 9999 FEW016 BKN100 29/23 Q1012=,-,14/01/2025 15:00
SBSN,14/01/2025 16:00,10.0,140.0,,29.0,23.0,1011.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 141600Z 14010KT 9999 FEW020 BKN100 29/23 Q1011=,-,14/01/2025 16:00
SBSN,14/01/2025 17:00,9.0,130.0,,31.0,23.0,1010.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 141700Z 13009KT 9999 FEW020 BKN100 31/23 Q1010=,-,14/01/2025 17:00
SBSN,14/01/2025 18:00,11.0,140.0,,31.0,23.0,1009.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBSN 141800Z 14011KT 9999 SCT020 BKN100 31/23 Q1009=,-,14/01/2025 18:00
SBSN,14/01/2025 19:00,10.0,140.0,,31.0,23.0,1008.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBSN 141900Z 14010KT 9999 SCT020 BKN100 31/23 Q1008=,-,14/01/2025 19:00
SBSN,14/01/2025 20:00,11.0,130.0,,31.0,23.0,1008.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBSN 142000Z 13011KT 9999 SCT020 BKN100 31/23 Q1008=,-,14/01/2025 20:00
SBSN,14/01/2025 21:00,9.0,140.0,,30.0,23.0,1008.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBSN 142100Z 14009KT 9999 SCT020 BKN100 30/23 Q1008=,-,14/01/2025 21:00
SBSN,14/01/2025 22:00,9.0,130.0,,29.0,24.0,1008.0,9999.0,,15.0,SCT,,,,,,,020T,FEW,METAR SBSN 142200Z 13009KT 9999 SCT015 FEW020TCU 29/24 Q1008=,-,14/01/2025 22:00
SBSN,14/01/2025 23:00,2.0,180.0,,26.0,25.0,1009.0,9999.0,,15.0,SCT,,,,,,,,,METAR SBSN 142300Z 18002KT 9999 SCT015 26/25 Q1009=,-,14/01/2025 23:00
SBSN,15/01/2025 00:00,6.0,140.0,,27.0,24.0,1010.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 150000Z 14006KT 9999 FEW015 SCT100 27/24 Q1010=,-,15/01/2025 00:00
SBSN,15/01/2025 01:00,10.0,140.0,,28.0,23.0,1011.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBSN 150100Z 14010KT 9999 FEW015 SCT100 28/23 Q1011=,-,15/01/2025 01:00
SBSN,15/01/2025 02:00,8.0,140.0,,28.0,22.0,1011.0,9999.0,,15.0,FEW,100.0,BKN,,,,,,,METAR SBSN 150200Z 14008KT 9999 FEW015 BKN100 28/22 Q1011=,-,15/01/2025 02:00
SBSN,15/01/2025 03:00,5.0,120.0,,28.0,23.0,1011.0,9999.0,,15.0,FEW,100.0,BKN,,,,,,,METAR SBSN 150300Z 12005KT 9999 FEW015 BKN100 28/23 Q1011=,-,15/01/2025 03:00
SBSN,15/01/2025 04:00,5.0,130.0,,27.0,23.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 150400Z 13005KT CAVOK 27/23 Q1010=,-,15/01/2025 04:00
SBSN,15/01/2025 05:00,3.0,130.0,,26.0,23.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 150500Z 13003KT CAVOK 26/23 Q1009=,-,15/01/2025 05:00
SBSN,15/01/2025 06:00,4.0,120.0,,25.0,23.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 150600Z 12004KT CAVOK 25/23 Q1009=,-,15/01/2025 06:00
SBSN,15/01/2025 07:00,3.0,160.0,,26.0,23.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 150700Z 16003KT CAVOK 26/23 Q1009=,-,15/01/2025 07:00
SBSN,15/01/2025 08:00,2.0,210.0,,24.0,23.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 150800Z 21002KT CAVOK 24/23 Q1009=,-,15/01/2025 08:00
SBSN,15/01/2025 09:00,4.0,110.0,,26.0,23.0,1009.0,9999.0,,,,,,,,,,,,METAR SBSN 150900Z 11004KT CAVOK 26/23 Q1009=,-,15/01/2025 09:00
SBSN,15/01/2025 10:00,3.0,220.0,,24.0,23.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 151000Z 22003KT CAVOK 24/23 Q1010=,-,15/01/2025 10:00
SBSN,15/01/2025 11:00,2.0,200.0,,25.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBSN 151100Z 20002KT CAVOK 25/24 Q1011=,-,15/01/2025 11:00
SBSN,15/01/2025 12:00,9.0,130.0,,28.0,22.0,1012.0,9999.0,,,,,,,,,,,,METAR SBSN 151200Z 13009KT CAVOK 28/22 Q1012=,-,15/01/2025 12:00
SBSN,15/01/2025 13:00,8.0,130.0,,28.0,23.0,1013.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 151300Z 13008KT 9999 FEW020 BKN100 28/23 Q1013=,-,15/01/2025 13:00
SBSN,15/01/2025 14:00,6.0,130.0,,29.0,21.0,1013.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBSN 151400Z 13006KT 9999 FEW020 BKN100 29/21 Q1013=,-,15/01/2025 14:00
SBSN,15/01/2025 15:00,7.0,140.0,,30.0,22.0,1012.0,9999.0,,20.0,FEW,100.0,SCT,,,,,,,METAR SBSN 151500Z 14007KT 9999 FEW020 SCT100 30/22 Q1012=,-,15/01/2025 15:00
SBSN,15/01/2025 16:00,6.0,120.0,,30.0,21.0,1012.0,9999.0,,20.0,FEW,100.0,SCT,,,,,,,METAR SBSN 151600Z 12006KT 9999 FEW020 SCT100 30/21 Q1012=,-,15/01/2025 16:00
SBSN,15/01/2025 17:00,5.0,130.0,,31.0,21.0,1011.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 151700Z 13005KT 9999 FEW020 31/21 Q1011=,-,15/01/2025 17:00
SBSN,15/01/2025 18:00,6.0,140.0,,31.0,21.0,1010.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 151800Z 14006KT 9999 FEW020 31/21 Q1010=,-,15/01/2025 18:00
SBSN,15/01/2025 19:00,3.0,60.0,,31.0,21.0,1008.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 151900Z 06003KT 9999 FEW020 31/21 Q1008=,-,15/01/2025 19:00
SBSN,15/01/2025 20:00,3.0,60.0,,32.0,21.0,1007.0,9999.0,,20.0,FEW,,,,,,,,,METAR SBSN 152000Z 06003KT 9999 FEW020 32/21 Q1007=,-,15/01/2025 20:00
SBSN,15/01/2025 21:00,3.0,150.0,,31.0,21.0,1007.0,9999.0,,,,,,,,,,,,METAR SBSN 152100Z 15003KT CAVOK 31/21 Q1007=,-,15/01/2025 21:00
SBSN,15/01/2025 22:00,2.0,230.0,,28.0,23.0,1008.0,9999.0,,16.0,FEW,,,,,,,,,METAR SBSN 152200Z 23002KT 9999 FEW016 28/23 Q1008=,-,15/01/2025 22:00
SBSN,15/01/2025 23:00,3.0,280.0,,27.0,23.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 152300Z 28003KT CAVOK 27/23 Q1010=,-,15/01/2025 23:00
SBSN,16/01/2025 00:00,4.0,230.0,,26.0,23.0,1010.0,9999.0,,,,,,,,,,,,METAR SBSN 160000Z 23004KT CAVOK 26/23 Q1010=,-,16/01/2025 00:00
SBSN,16/01/2025 01:00,3.0,230.0,,26.0,23.0,1011.0,9999.0,,,,,,,,,,,,METAR SBSN 160100Z 23003KT CAVOK 26/23 Q1011=,-,16/01/2025 01:00
SBSN,16/01/2025 02:00,2.0,280.0,,26.0,23.0,1012.0,9999.0,,20.0,FEW,73.0,BKN,10.0,BKN,,,,,METAR SBSN 160200Z 28002KT 9999 FEW020 BKN073 BKN100 26/23 Q1012=,-,16/01/2025 02:00
SBSN,16/01/2025 03:00,8.0,10.0,,26.0,24.0,1012.0,9000.0,-RA,16.0,FEW,73.0,SCT,10.0,BKN,,,,,METAR SBSN 160300Z 01008KT 9000 -RA FEW016 SCT073 BKN100 26/24 Q1012=,-,16/01/2025 03:00
SBSN,16/01/2025 04:00,8.0,360.0,,26.0,23.0,1011.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 160400Z 36008KT 9999 SCT017 BKN100 26/23 Q1011=,-,16/01/2025 04:00
SBSN,16/01/2025 05:00,5.0,110.0,,25.0,23.0,1011.0,8000.0,-RA,10.0,SCT,17.0,SCT,10.0,BKN,,,,,METAR SBSN 160500Z 11005KT 8000 -RA SCT010 SCT017 BKN100 25/23 Q1011=,-,16/01/2025 05:00
SBSN,16/01/2025 06:00,3.0,210.0,,24.0,23.0,1010.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 160600Z 21003KT 9999 SCT017 BKN100 24/23 Q1010=,-,16/01/2025 06:00
SBSN,16/01/2025 07:00,3.0,210.0,,24.0,23.0,1009.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 160700Z 21003KT 9999 SCT017 BKN100 24/23 Q1009=,-,16/01/2025 07:00
SBSN,16/01/2025 08:00,3.0,180.0,,24.0,23.0,1010.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 160800Z 18003KT 9999 SCT017 BKN100 24/23 Q1010=,-,16/01/2025 08:00
SBSN,16/01/2025 09:00,3.0,220.0,,24.0,23.0,1010.0,9999.0,,17.0,SCT,100.0,BKN,,,,,,,METAR SBSN 160900Z 22003KT 9999 SCT017 BKN100 24/23 Q1010=,-,16/01/2025 09:00
SBSN,16/01/2025 10:00,3.0,220.0,,24.0,23.0,1011.0,9999.0,,17.0,FEW,100.0,BKN,,,,,,,METAR SBSN 161000Z 22003KT 9999 FEW017 BKN100 24/23 Q1011=,-,16/01/2025 10:00
SBSN,16/01/2025 11:00,2.0,250.0,,24.0,24.0,1012.0,9999.0,,16.0,SCT,100.0,BKN,,,,,,,METAR SBSN 161100Z 25002KT 9999 SCT016 BKN100 24/24 Q1012=,-,16/01/2025 11:00
SBSN,16/01/2025 12:00,3.0,180.0,,26.0,24.0,1013.0,9999.0,,16.0,FEW,100.0,SCT,,,,,,,METAR SBSN 161200Z 18003KT 9999 FEW016 SCT100 26/24 Q1013=,-,16/01/2025 12:00
SBSN,16/01/2025 13:00,4.0,180.0,,27.0,24.0,1013.0,9999.0,,16.0,FEW,100.0,SCT,,,,,,,METAR SBSN 161300Z 18004KT 9999 FEW016 SCT100 27/24 Q1013=,-,16/01/2025 13:00
SBSN,16/01/2025 14:00,7.0,150.0,,28.0,24.0,1013.0,9999.0,,16.0,FEW,100.0,SCT,,,,,,,METAR SBSN 161400Z 15007KT 9999 FEW016 SCT100 28/24 Q1013=,-,16/01/2025 14:00
SBSN,16/01/2025 15:00,7.0,150.0,,29.0,24.0,1012.0,9999.0,,17.0,SCT,100.0,SCT,,,,,,,METAR SBSN 161500Z 15007KT 9999 SCT017 SCT100 29/24 Q1012=,-,16/01/2025 15:00
SBSN,16/01/2025 16:00,8.0,130.0,,31.0,25.0,1011.0,9999.0,,18.0,SCT,,,,,,,023T,FEW,METAR SBSN 161600Z 13008KT 9999 SCT018 FEW023TCU 31/25 Q1011=,-,16/01/2025 16:00
SBSN,16/01/2025 17:00,7.0,120.0,,31.0,24.0,1011.0,9999.0,,20.0,FEW,,,,,,,023T,FEW,METAR SBSN 161700Z 12007KT 9999 FEW020 FEW023TCU 31/24 Q1011=,-,16/01/2025 17:00
