,estacao,datahora,wspd,wdir,gust,tar,prp,neb,cld,cldcb,vis,tp,datazulu
1216,SWEI,2024-12-25 19:00:00,1,95,8,25,,3,SCT,n,9999,,2024-12-26 00:00:00
1217,SWEI,2024-12-25 22:00:00,2,84,4,24,,3,SCT,n,9999,,2024-12-26 03:00:00
1218,SWEI,2024-12-26 01:00:00,3,68,5,24,,3,SCT,n,9999,,2024-12-26 06:00:00
1219,SWEI,2024-12-26 04:00:00,2,39,5,24,,17,BKN,n,3500,BR,2024-12-26 09:00:00
1220,SWEI,2024-12-26 07:00:00,4,55,10,25,,4,SCT,n,9999,,2024-12-26 12:00:00
1221,SWEI,2024-12-26 10:00:00,1,2,10,27,1.3,14,BKN,s,7000,TS,2024-12-26 15:00:00
1222,SWEI,2024-12-26 13:00:00,3,137,9,25,7,21,BKN,s,7000,TS,2024-12-26 18:00:00
1223,SWEI,2024-12-26 16:00:00,4,183,12,26,0.7,18,SCT,n,7000,,2024-12-26 21:00:00
1224,SWEI,2024-12-26 19:00:00,1,212,10,25,0.8,18,SCT,n,7000,,2024-12-27 00:00:00
1225,SWEI,2024-12-26 22:00:00,1,272,3,24,0.2,18,SCT,n,7000,,2024-12-27 03:00:00
1226,SWEI,2024-12-27 01:00:00,0,267,3,24,,17,BKN,n,3500,BR,2024-12-27 06:00:00
1227,SWEI,2024-12-27 04:00:00,0,0,1,24,0.2,19,BKN,n,4000,BR,2024-12-27 09:00:00
1228,SWEI,2024-12-27 07:00:00,2,263,7,25,0.2,20,BKN,n,4000,BR,2024-12-27 12:00:00
1229,SWEI,2024-12-27 10:00:00,2,182,9,29,0.2,21,BKN,s,7000,TS,2024-12-27 15:00:00
1230,SWEI,2024-12-27 13:00:00,2,164,11,30,1,21,BKN,s,7000,TS,2024-12-27 18:00:00
1231,SWEI,2024-12-27 16:00:00,2,303,12,27,3,21,BKN,s,7000,TS,2024-12-27 21:00:00
1232,SWEI,2024-12-27 19:00:00,2,15,9,25,2.1,21,BKN,s,7000,TS,2024-12-28 00:00:00
1233,SBRB,2024-12-22 01:00:00,4,22,10,25,,4,SCT,n,9999,,2024-12-22 06:00:00
1234,SBRB,2024-12-22 04:00:00,3,17,9,24,,2,FEW,n,9999,,2024-12-22 09:00:00
1235,SBRB,2024-12-22 07:00:00,2,36,6,26,,4,SCT,n,9999,,2024-12-22 12:00:00
1236,SBRB,2024-12-22 10:00:00,4,53,14,29,0.7,21,BKN,s,7000,TS,2024-12-22 15:00:00
1237,SBRB,2024-12-22 13:00:00,6,17,16,25,13,21,BKN,s,7000,TS,2024-12-22 18:00:00
1238,SBRB,2024-12-22 16:00:00,5,2,14,27,1.6,21,BKN,s,7000,TS,2024-12-22 21:00:00
1239,SBRB,2024-12-22 19:00:00,3,86,10,25,0.8,21,BKN,s,7000,TS,2024-12-23 00:00:00
1240,SBRB,2024-12-22 22:00:00,1,56,9,24,1.6,21,BKN,s,7000,TS,2024-12-23 03:00:00
1241,SBRB,2024-12-23 01:00:00,0,273,2,24,0.9,20,BKN,n,4000,BR,2024-12-23 06:00:00
1242,SBRB,2024-12-23 04:00:00,1,105,4,24,2.7,21,BKN,s,7000,TS,2024-12-23 09:00:00
1243,SBRB,2024-12-23 07:00:00,3,84,6,24,6,14,BKN,s,7000,TS,2024-12-23 12:00:00
1244,SBRB,2024-12-23 10:00:00,1,137,7,26,3,21,BKN,s,7000,TS,2024-12-23 15:00:00
1245,SBRB,2024-12-23 13:00:00,3,197,8,25,12,14,BKN,s,7000,TS,2024-12-23 18:00:00
1246,SBRB,2024-12-23 16:00:00,2,222,7,26,2.2,19,BKN,n,4000,BR,2024-12-23 21:00:00
1247,SBRB,2024-12-23 19:00:00,1,330,6,24,,3,SCT,n,9999,,2024-12-24 00:00:00
1248,SBRB,2024-12-23 22:00:00,2,312,4,24,,3,SCT,n,9999,,2024-12-24 03:00:00
1249,SBRB,2024-12-24 01:00:00,3,327,6,24,0.4,14,BKN,s,7000,TS,2024-12-24 06:00:00
1250,SBRB,2024-12-24 04:00:00,3,315,7,24,0.3,20,BKN,n,4000,BR,2024-12-24 09:00:00
1251,SBRB,2024-12-24 07:00:00,4,303,8,24,0.3,20,BKN,n,4000,BR,2024-12-24 12:00:00
1252,SBRB,2024-12-24 10:00:00,7,313,16,28,0.4,14,BKN,s,7000,TS,2024-12-24 15:00:00
1253,SBRB,2024-12-24 13:00:00,7,303,17,30,,2,FEW,n,9999,,2024-12-24 18:00:00
1254,SBRB,2024-12-24 16:00:00,5,313,17,30,,2,FEW,n,9999,,2024-12-24 21:00:00
1255,SBRB,2024-12-24 19:00:00,4,2,11,27,,1,CAVOK,n,9999,,2024-12-25 00:00:00
1256,SBRB,2024-12-24 22:00:00,6,12,11,25,,2,FEW,n,9999,,2024-12-25 03:00:00
1257,SBRB,2024-12-25 01:00:00,6,353,11,24,,3,SCT,n,9999,,2024-12-25 06:00:00
1258,SBRB,2024-12-25 04:00:00,4,337,11,24,,4,SCT,n,9999,,2024-12-25 09:00:00
1259,SBRB,2024-12-25 07:00:00,6,322,13,25,,4,SCT,n,9999,,2024-12-25 12:00:00
1260,SBRB,2024-12-25 10:00:00,6,330,16,30,0.3,18,SCT,n,7000,,2024-12-25 15:00:00
1261,SBRB,2024-12-25 13:00:00,5,244,17,27,4.3,21,BKN,s,7000,TS,2024-12-25 18:00:00
1262,SBRB,2024-12-25 16:00:00,1,205,15,27,5,21,BKN,s,7000,TS,2024-12-25 21:00:00
1263,SBRB,2024-12-25 19:00:00,4,84,8,24,4.3,21,BKN,s,7000,TS,2024-12-26 00:00:00
1264,SBRB,2024-12-25 22:00:00,3,74,9,24,0.8,21,BKN,s,7000,TS,2024-12-26 03:00:00
1265,SBRB,2024-12-26 01:00:00,4,155,9,23,6,14,BKN,s,7000,TS,2024-12-26 06:00:00
1266,SBRB,2024-12-26 04:00:00,5,177,10,22,0.8,1,CAVOK,n,9999,,2024-12-26 09:00:00
1267,SBRB,2024-12-26 07:00:00,4,172,9,24,,2,FEW,n,9999,,2024-12-26 12:00:00
1268,SBRB,2024-12-26 10:00:00,5,147,13,28,,3,SCT,n,9999,,2024-12-26 15:00:00
1269,SBRB,2024-12-26 13:00:00,6,163,13,29,1.4,21,BKN,s,7000,TS,2024-12-26 18:00:00
1270,SBRB,2024-12-26 16:00:00,2,201,14,29,0.4,18,SCT,n,7000,,2024-12-26 21:00:00
1271,SBRB,2024-12-26 19:00:00,4,312,8,26,,1,CAVOK,n,9999,,2024-12-27 00:00:00
1272,SBRB,2024-12-26 22:00:00,3,301,7,24,,1,CAVOK,n,9999,,2024-12-27 03:00:00
1273,SBRB,2024-12-27 01:00:00,3,283,5,24,,2,FEW,n,9999,,2024-12-27 06:00:00
1274,SBRB,2024-12-27 04:00:00,3,264,6,23,,1,CAVOK,n,9999,,2024-12-27 09:00:00
1275,SBRB,2024-12-27 07:00:00,2,232,6,25,,1,CAVOK,n,9999,,2024-12-27 12:00:00
1276,SBRB,2024-12-27 10:00:00,3,165,11,30,,2,FEW,n,9999,,2024-12-27 15:00:00
1277,SBRB,2024-12-27 13:00:00,4,189,10,31,,3,SCT,n,9999,,2024-12-27 18:00:00
1278,SBRB,2024-12-27 16:00:00,4,130,13,29,0.7,21,BKN,s,7000,TS,2024-12-27 21:00:00
1279,SBRB,2024-12-27 19:00:00,3,40,10,26,,2,FEW,n,9999,,2024-12-28 00:00:00
1280,SBJI,2024-12-22 02:00:00,3,61,5,24,,3,SCT,n,9999,,2024-12-22 06:00:00
1281,SBJI,2024-12-22 05:00:00,4,48,8,23,0.7,18,SCT,n,7000,,2024-12-22 09:00:00
1282,SBJI,2024-12-22 08:00:00,7,62,14,25,2.1,19,BKN,n,4000,BR,2024-12-22 12:00:00
1283,SBJI,2024-12-22 11:00:00,5,33,15,28,0.2,21,BKN,s,7000,TS,2024-12-22 15:00:00
1284,SBJI,2024-12-22 14:00:00,5,18,16,30,0.7,21,BKN,s,7000,TS,2024-12-22 18:00:00
1285,SBJI,2024-12-22 17:00:00,2,152,14,26,6,21,BKN,s,7000,TS,2024-12-22 21:00:00
1286,SBJI,2024-12-22 20:00:00,2,139,7,25,1.2,14,BKN,s,7000,TS,2024-12-23 00:00:00
1287,SBJI,2024-12-22 23:00:00,1,129,4,24,1.3,14,BKN,s,7000,TS,2024-12-23 03:00:00
1288,SBJI,2024-12-23 02:00:00,1,75,3,24,0.4,20,BKN,n,4000,BR,2024-12-23 06:00:00
1289,SBJI,2024-12-23 05:00:00,1,114,6,24,0.6,21,BKN,s,7000,TS,2024-12-23 09:00:00
1290,SBJI,2024-12-23 08:00:00,1,175,6,25,,3,SCT,n,9999,,2024-12-23 12:00:00
1291,SBJI,2024-12-23 11:00:00,3,229,10,29,0.7,14,BKN,s,7000,TS,2024-12-23 15:00:00
1292,SBJI,2024-12-23 14:00:00,2,315,13,26,12,21,BKN,s,7000,TS,2024-12-23 18:00:00
1293,SBJI,2024-12-23 17:00:00,3,324,9,28,0.3,18,SCT,n,7000,,2024-12-23 21:00:00
1294,SBJI,2024-12-23 20:00:00,1,40,7,25,,1,CAVOK,n,9999,,2024-12-24 00:00:00
1295,SBJI,2024-12-23 23:00:00,1,57,4,24,,2,FEW,n,9999,,2024-12-24 03:00:00
1296,SBJI,2024-12-24 02:00:00,2,318,3,24,,17,BKN,n,3500,BR,2024-12-24 06:00:00
1297,SBJI,2024-12-24 05:00:00,3,347,5,23,,4,SCT,n,9999,,2024-12-24 09:00:00
1298,SBJI,2024-12-24 08:00:00,4,335,10,26,,4,SCT,n,9999,,2024-12-24 12:00:00
1299,SBJI,2024-12-24 11:00:00,3,323,12,30,0.2,21,BKN,s,7000,TS,2024-12-24 15:00:00
1300,SBJI,2024-12-24 14:00:00,5,311,14,32,,23,,n,,,2024-12-24 18:00:00
1301,SBJI,2024-12-24 17:00:00,2,10,13,28,1.1,21,BKN,s,7000,TS,2024-12-24 21:00:00
1302,SBJI,2024-12-24 20:00:00,2,359,7,26,,2,FEW,n,9999,,2024-12-25 00:00:00
1303,SBJI,2024-12-24 23:00:00,3,10,5,25,,2,FEW,n,9999,,2024-12-25 03:00:00
1304,SBJI,2024-12-25 02:00:00,4,1,8,24,,2,FEW,n,9999,,2024-12-25 06:00:00
1305,SBJI,2024-12-25 05:00:00,3,10,7,23,,2,FEW,n,9999,,2024-12-25 09:00:00
1306,SBJI,2024-12-25 08:00:00,5,322,12,26,0.3,21,BKN,s,7000,TS,2024-12-25 12:00:00
1307,SBJI,2024-12-25 11:00:00,5,312,13,30,0.6,14,BKN,s,7000,TS,2024-12-25 15:00:00
1308,SBJI,2024-12-25 14:00:00,3,5,14,27,4.6,21,BKN,s,7000,TS,2024-12-25 18:00:00
1309,SBJI,2024-12-25 17:00:00,4,232,14,25,6,21,BKN,s,7000,TS,2024-12-25 21:00:00
1310,SBJI,2024-12-25 20:00:00,1,278,8,24,0.4,19,BKN,n,4000,BR,2024-12-26 00:00:00
1311,SBJI,2024-12-25 23:00:00,2,339,6,24,,3,SCT,n,9999,,2024-12-26 03:00:00
1312,SBJI,2024-12-26 02:00:00,2,287,4,24,0.2,19,BKN,n,4000,BR,2024-12-26 06:00:00
1313,SBJI,2024-12-26 05:00:00,1,281,4,24,,4,SCT,n,9999,,2024-12-26 09:00:00
1314,SBJI,2024-12-26 08:00:00,2,316,8,24,0.3,21,BKN,s,7000,TS,2024-12-26 12:00:00
1315,SBJI,2024-12-26 11:00:00,5,333,14,25,6,14,BKN,s,7000,TS,2024-12-26 15:00:00
1316,SBJI,2024-12-26 14:00:00,3,300,14,29,0.9,21,BKN,s,7000,TS,2024-12-26 18:00:00
1317,SBJI,2024-12-26 17:00:00,3,21,13,27,1.1,21,BKN,s,7000,TS,2024-12-26 21:00:00
1318,SBJI,2024-12-26 20:00:00,2,15,11,23,5,21,BKN,s,7000,TS,2024-12-27 00:00:00
1319,SBJI,2024-12-26 23:00:00,3,53,9,23,4.7,14,BKN,s,7000,TS,2024-12-27 03:00:00
1320,SBJI,2024-12-27 02:00:00,3,8,8,23,3.8,14,BKN,s,7000,TS,2024-12-27 06:00:00
1321,SBJI,2024-12-27 05:00:00,2,322,8,23,10,14,BKN,s,7000,TS,2024-12-27 09:00:00
1322,SBJI,2024-12-27 08:00:00,4,329,9,24,1.4,20,BKN,n,4000,BR,2024-12-27 12:00:00
1323,SBJI,2024-12-27 11:00:00,4,299,13,28,0.9,14,BKN,s,7000,TS,2024-12-27 15:00:00
1324,SBJI,2024-12-27 14:00:00,3,253,13,27,4.1,21,BKN,s,7000,TS,2024-12-27 18:00:00
1325,SBJI,2024-12-27 17:00:00,4,327,12,26,3.1,21,BKN,s,7000,TS,2024-12-27 21:00:00
1326,SBJI,2024-12-27 20:00:00,3,21,9,24,,2,FEW,n,9999,,2024-12-28 00:00:00
1327,SBVH,2024-12-22 02:00:00,3,50,6,21,,17,BKN,n,3500,BR,2024-12-22 06:00:00
1328,SBVH,2024-12-22 05:00:00,4,59,10,21,,4,SCT,n,9999,,2024-12-22 09:00:00
1329,SBVH,2024-12-22 08:00:00,6,47,13,24,0.3,20,BKN,n,4000,BR,2024-12-22 12:00:00
1330,SBVH,2024-12-22 11:00:00,4,42,13,27,0.2,14,BKN,s,7000,TS,2024-12-22 15:00:00
1331,SBVH,2024-12-22 14:00:00,6,92,15,25,2.6,21,BKN,s,7000,TS,2024-12-22 18:00:00
1332,SBVH,2024-12-22 17:00:00,3,214,14,23,7,21,BKN,s,7000,TS,2024-12-22 21:00:00
1333,SBVH,2024-12-22 20:00:00,2,356,6,22,,3,SCT,n,9999,,2024-12-23 00:00:00
1334,SBVH,2024-12-22 23:00:00,3,43,7,22,1.5,14,BKN,s,7000,TS,2024-12-23 03:00:00
1335,SBVH,2024-12-23 02:00:00,3,87,6,21,3.4,14,BKN,s,7000,TS,2024-12-23 06:00:00
1336,SBVH,2024-12-23 05:00:00,2,86,5,21,1.3,20,BKN,n,4000,BR,2024-12-23 09:00:00
1337,SBVH,2024-12-23 08:00:00,3,72,7,22,1.8,20,BKN,n,4000,BR,2024-12-23 12:00:00
1338,SBVH,2024-12-23 11:00:00,4,356,10,25,1.4,20,BKN,n,4000,BR,2024-12-23 15:00:00
1339,SBVH,2024-12-23 14:00:00,6,311,15,28,0.2,20,BKN,n,4000,BR,2024-12-23 18:00:00
1340,SBVH,2024-12-23 17:00:00,4,280,16,25,1.4,21,BKN,s,7000,TS,2024-12-23 21:00:00
1341,SBVH,2024-12-23 20:00:00,3,252,9,23,,2,FEW,n,9999,,2024-12-24 00:00:00
1342,SBVH,2024-12-23 23:00:00,3,287,6,22,,22,SCT,n,4000,BR,2024-12-24 03:00:00
1343,SBVH,2024-12-24 02:00:00,3,309,5,21,,22,SCT,n,4000,BR,2024-12-24 06:00:00
1344,SBVH,2024-12-24 05:00:00,4,320,7,21,,22,SCT,n,4000,BR,2024-12-24 09:00:00
1345,SBVH,2024-12-24 08:00:00,7,327,14,25,,3,SCT,n,9999,,2024-12-24 12:00:00
1346,SBVH,2024-12-24 11:00:00,7,315,17,28,0.2,14,BKN,s,7000,TS,2024-12-24 15:00:00
1347,SBVH,2024-12-24 14:00:00,8,278,19,27,1.4,21,BKN,s,7000,TS,2024-12-24 18:00:00
1348,SBVH,2024-12-24 17:00:00,4,259,19,27,0.4,18,SCT,n,7000,,2024-12-24 21:00:00
1349,SBVH,2024-12-24 20:00:00,1,13,10,23,2.3,21,BKN,s,7000,TS,2024-12-25 00:00:00
1350,SBVH,2024-12-24 23:00:00,2,15,8,22,1.3,21,BKN,s,7000,TS,2024-12-25 03:00:00
1351,SBVH,2024-12-25 02:00:00,2,3,4,21,,2,FEW,n,9999,,2024-12-25 06:00:00
1352,SBVH,2024-12-25 05:00:00,5,333,8,22,,3,SCT,n,9999,,2024-12-25 09:00:00
1353,SBVH,2024-12-25 08:00:00,5,301,12,22,0.9,19,BKN,n,4000,BR,2024-12-25 12:00:00
1354,SBVH,2024-12-25 11:00:00,5,295,14,25,2.1,21,BKN,s,7000,TS,2024-12-25 15:00:00
1355,SBVH,2024-12-25 14:00:00,8,277,17,28,1.3,14,BKN,s,7000,TS,2024-12-25 18:00:00
1356,SBVH,2024-12-25 17:00:00,7,261,17,24,2.3,21,BKN,s,7000,TS,2024-12-25 21:00:00
1357,SBVH,2024-12-25 20:00:00,3,284,13,22,,2,FEW,n,9999,,2024-12-26 00:00:00
1358,SBVH,2024-12-25 23:00:00,4,329,7,22,,17,BKN,n,3500,BR,2024-12-26 03:00:00
1359,SBVH,2024-12-26 02:00:00,5,306,10,22,,17,BKN,n,3500,BR,2024-12-26 06:00:00
1360,SBVH,2024-12-26 05:00:00,3,287,10,21,,17,BKN,n,3500,BR,2024-12-26 09:00:00
1361,SBVH,2024-12-26 08:00:00,4,308,11,24,0.2,19,BKN,n,4000,BR,2024-12-26 12:00:00
1362,SBVH,2024-12-26 11:00:00,5,316,12,27,0.3,20,BKN,n,4000,BR,2024-12-26 15:00:00
1363,SBVH,2024-12-26 14:00:00,7,307,17,25,4.2,21,BKN,s,7000,TS,2024-12-26 18:00:00
1364,SBVH,2024-12-26 17:00:00,2,315,17,24,3.9,21,BKN,s,7000,TS,2024-12-26 21:00:00
1365,SBVH,2024-12-26 20:00:00,2,38,6,22,,17,BKN,n,3500,BR,2024-12-27 00:00:00
1366,SBVH,2024-12-26 23:00:00,4,359,8,22,0.3,20,BKN,n,4000,BR,2024-12-27 03:00:00
1367,SBVH,2024-12-27 02:00:00,4,313,9,21,8,14,BKN,s,7000,TS,2024-12-27 06:00:00
1368,SBVH,2024-12-27 05:00:00,3,359,9,20,9,14,BKN,s,7000,TS,2024-12-27 09:00:00
1369,SBVH,2024-12-27 08:00:00,2,329,5,21,6,7,BKN,n,3500,RA,2024-12-27 12:00:00
1370,SBVH,2024-12-27 11:00:00,2,29,8,23,2.3,20,BKN,n,4000,BR,2024-12-27 15:00:00
1371,SBVH,2024-12-27 14:00:00,2,323,9,26,0.9,14,BKN,s,7000,TS,2024-12-27 18:00:00
1372,SBVH,2024-12-27 17:00:00,1,188,9,24,0.7,19,BKN,n,4000,BR,2024-12-27 21:00:00
1373,SBVH,2024-12-27 20:00:00,3,111,9,22,4.4,21,BKN,s,7000,TS,2024-12-28 00:00:00
1374,SBRD,2024-12-22 02:00:00,2,26,5,23,0.2,19,BKN,n,4000,BR,2024-12-22 06:00:00
1375,SBRD,2024-12-22 05:00:00,1,175,3,22,,17,BKN,n,3500,BR,2024-12-22 09:00:00
1376,SBRD,2024-12-22 08:00:00,3,89,7,25,0.6,14,BKN,s,7000,TS,2024-12-22 12:00:00
1377,SBRD,2024-12-22 11:00:00,3,73,11,27,0.3,20,BKN,n,4000,BR,2024-12-22 15:00:00
1378,SBRD,2024-12-22 14:00:00,2,78,10,29,0.3,21,BKN,s,7000,TS,2024-12-22 18:00:00
1379,SBRD,2024-12-22 17:00:00,2,277,9,27,1.2,21,BKN,s,7000,TS,2024-12-22 21:00:00
1380,SBRD,2024-12-22 20:00:00,3,219,6,25,0.7,21,BKN,s,7000,TS,2024-12-23 00:00:00
1381,SBRD,2024-12-22 23:00:00,2,91,6,24,,22,SCT,n,4000,BR,2024-12-23 03:00:00
1382,SBRD,2024-12-23 02:00:00,2,138,6,23,3,21,BKN,s,7000,TS,2024-12-23 06:00:00
1383,SBRD,2024-12-23 05:00:00,0,185,4,22,0.2,19,BKN,n,4000,BR,2024-12-23 09:00:00
1384,SBRD,2024-12-23 08:00:00,2,30,7,26,,4,SCT,n,9999,,2024-12-23 12:00:00
1385,SBRD,2024-12-23 11:00:00,1,347,9,29,0.4,18,SCT,n,7000,,2024-12-23 15:00:00
1386,SBRD,2024-12-23 14:00:00,3,246,10,30,0.6,21,BKN,s,7000,TS,2024-12-23 18:00:00
1387,SBRD,2024-12-23 17:00:00,2,121,11,27,4.1,21,BKN,s,7000,TS,2024-12-23 21:00:00
1388,SBRD,2024-12-23 20:00:00,4,355,8,24,7,21,BKN,s,7000,TS,2024-12-24 00:00:00
1389,SBRD,2024-12-23 23:00:00,1,47,9,23,1.2,21,BKN,s,7000,TS,2024-12-24 03:00:00
1390,SBRD,2024-12-24 02:00:00,1,137,3,23,,17,BKN,n,3500,BR,2024-12-24 06:00:00
1391,SBRD,2024-12-24 05:00:00,2,103,5,23,,17,BKN,n,3500,BR,2024-12-24 09:00:00
1392,SBRD,2024-12-24 08:00:00,2,67,8,25,,4,SCT,n,9999,,2024-12-24 12:00:00
1393,SBRD,2024-12-24 11:00:00,1,49,10,29,0.4,14,BKN,s,7000,TS,2024-12-24 15:00:00
1394,SBRD,2024-12-24 14:00:00,4,296,14,27,6,21,BKN,s,7000,TS,2024-12-24 18:00:00
1395,SBRD,2024-12-24 17:00:00,2,308,11,27,1.3,21,BKN,s,7000,TS,2024-12-24 21:00:00
1396,SBRD,2024-12-24 20:00:00,1,61,6,25,0.9,21,BKN,s,7000,TS,2024-12-25 00:00:00
1397,SBRD,2024-12-24 23:00:00,3,88,5,24,0.2,19,BKN,n,4000,BR,2024-12-25 03:00:00
1398,SBRD,2024-12-25 02:00:00,2,102,5,23,,17,BKN,n,3500,BR,2024-12-25 06:00:00
1399,SBRD,2024-12-25 05:00:00,2,64,5,23,,4,SCT,n,9999,,2024-12-25 09:00:00
1400,SBRD,2024-12-25 08:00:00,3,61,8,24,3.4,21,BKN,s,7000,TS,2024-12-25 12:00:00
1401,SBRD,2024-12-25 11:00:00,2,336,11,25,5,21,BKN,s,7000,TS,2024-12-25 15:00:00
1402,SBRD,2024-12-25 14:00:00,1,242,11,26,3.8,21,BKN,s,7000,TS,2024-12-25 18:00:00
1403,SBRD,2024-12-25 17:00:00,5,327,14,24,7,21,BKN,s,7000,TS,2024-12-25 21:00:00
1404,SBRD,2024-12-25 20:00:00,1,45,12,24,1.6,21,BKN,s,7000,TS,2024-12-26 00:00:00
1405,SBRD,2024-12-25 23:00:00,2,16,8,23,2.9,6,BKN,n,3500,RA,2024-12-26 03:00:00
1406,SBRD,2024-12-26 02:00:00,3,67,6,23,0.9,20,BKN,n,4000,BR,2024-12-26 06:00:00
1407,SBRD,2024-12-26 05:00:00,3,62,6,23,0.2,20,BKN,n,4000,BR,2024-12-26 09:00:00
1408,SBRD,2024-12-26 08:00:00,2,11,9,25,0.4,19,BKN,n,4000,BR,2024-12-26 12:00:00
1409,SBRD,2024-12-26 11:00:00,4,313,13,27,1.3,18,SCT,n,7000,,2024-12-26 15:00:00
1410,SBRD,2024-12-26 14:00:00,5,277,15,24,12,21,BKN,s,7000,TS,2024-12-26 18:00:00
1411,SBRD,2024-12-26 17:00:00,1,306,10,25,3,21,BKN,s,7000,TS,2024-12-26 21:00:00
1412,SBRD,2024-12-26 20:00:00,1,37,10,23,3.3,6,BKN,n,3500,RA,2024-12-27 00:00:00
1413,SBRD,2024-12-26 23:00:00,1,263,6,23,4.1,21,BKN,s,7000,TS,2024-12-27 03:00:00
1414,SBRD,2024-12-27 02:00:00,1,309,3,23,0.6,20,BKN,n,4000,BR,2024-12-27 06:00:00
1415,SBRD,2024-12-27 05:00:00,2,50,4,22,3,14,BKN,s,7000,TS,2024-12-27 09:00:00
1416,SBRD,2024-12-27 08:00:00,3,309,9,23,3.8,6,BKN,n,3500,RA,2024-12-27 12:00:00
1417,SBRD,2024-12-27 11:00:00,4,316,11,27,1.6,21,BKN,s,7000,TS,2024-12-27 15:00:00
1418,SBRD,2024-12-27 14:00:00,3,278,14,26,8,21,BKN,s,7000,TS,2024-12-27 18:00:00
1419,SBRD,2024-12-27 17:00:00,1,265,10,25,3.9,21,BKN,s,7000,TS,2024-12-27 21:00:00
1420,SBRD,2024-12-27 20:00:00,1,21,6,23,1,21,BKN,s,7000,TS,2024-12-28 00:00:00
