,estacao,datahora,wspd,wdir,gust,tar,prp,neb,cld,cldcb,vis,tp,datazulu
974,SBTT,2024-12-24 22:00:00,2,42,5,26,,2,FEW,n,9999,,2024-12-25 03:00:00
975,SBTT,2024-12-25 01:00:00,2,26,3,25,,3,SCT,n,9999,,2024-12-25 06:00:00
976,SBTT,2024-12-25 04:00:00,2,22,4,25,,2,FEW,n,9999,,2024-12-25 09:00:00
977,SBTT,2024-12-25 07:00:00,3,23,6,26,,3,SCT,n,9999,,2024-12-25 12:00:00
978,SBTT,2024-12-25 10:00:00,3,329,11,29,0.3,21,BKN,s,7000,TS,2024-12-25 15:00:00
979,SBTT,2024-12-25 13:00:00,3,336,10,31,0.4,21,BKN,s,7000,TS,2024-12-25 18:00:00
980,SBTT,2024-12-25 16:00:00,3,1,8,31,1.4,21,BKN,s,7000,TS,2024-12-25 21:00:00
981,SBTT,2024-12-25 19:00:00,2,18,5,27,1.1,21,BKN,s,7000,TS,2024-12-26 00:00:00
982,SBTT,2024-12-25 22:00:00,1,354,3,26,1,21,BKN,s,7000,TS,2024-12-26 03:00:00
983,SBTT,2024-12-26 01:00:00,0,292,2,26,0.9,19,BKN,n,4000,BR,2024-12-26 06:00:00
984,SBTT,2024-12-26 04:00:00,2,99,3,25,,3,SCT,n,9999,,2024-12-26 09:00:00
985,SBTT,2024-12-26 07:00:00,2,81,4,26,,3,SCT,n,9999,,2024-12-26 12:00:00
986,SBTT,2024-12-26 10:00:00,3,92,8,28,1.4,21,BKN,s,7000,TS,2024-12-26 15:00:00
987,SBTT,2024-12-26 13:00:00,2,121,7,30,1.4,21,BKN,s,7000,TS,2024-12-26 18:00:00
988,SBTT,2024-12-26 16:00:00,2,165,6,29,1.8,21,BKN,s,7000,TS,2024-12-26 21:00:00
989,SBTT,2024-12-26 19:00:00,2,156,5,27,1,21,BKN,s,7000,TS,2024-12-27 00:00:00
990,SBTT,2024-12-26 22:00:00,1,198,2,26,,3,SCT,n,9999,,2024-12-27 03:00:00
991,SBTT,2024-12-27 01:00:00,1,316,1,26,3.5,21,BKN,s,7000,TS,2024-12-27 06:00:00
992,SBTT,2024-12-27 04:00:00,1,182,2,25,3,7,BKN,n,3500,RA,2024-12-27 09:00:00
993,SBTT,2024-12-27 07:00:00,2,188,4,25,0.2,20,BKN,n,4000,BR,2024-12-27 12:00:00
994,SBTT,2024-12-27 10:00:00,1,217,4,28,1,21,BKN,s,7000,TS,2024-12-27 15:00:00
995,SBTT,2024-12-27 13:00:00,1,243,5,30,0.4,21,BKN,s,7000,TS,2024-12-27 18:00:00
996,SBTT,2024-12-27 16:00:00,1,311,7,30,0.4,21,BKN,s,7000,TS,2024-12-27 21:00:00
997,SBTT,2024-12-27 19:00:00,0,190,4,27,3.5,21,BKN,s,7000,TS,2024-12-28 00:00:00
998,SBCZ,2024-12-22 01:00:00,2,4,5,25,,1,CAVOK,n,9999,,2024-12-22 06:00:00
999,SBCZ,2024-12-22 04:00:00,2,7,3,24,,3,SCT,n,9999,,2024-12-22 09:00:00
1000,SBCZ,2024-12-22 07:00:00,2,345,5,26,,3,SCT,n,9999,,2024-12-22 12:00:00
1001,SBCZ,2024-12-22 10:00:00,5,348,13,30,0.4,21,BKN,s,7000,TS,2024-12-22 15:00:00
1002,SBCZ,2024-12-22 13:00:00,4,345,15,31,1,21,BKN,s,7000,TS,2024-12-22 18:00:00
1003,SBCZ,2024-12-22 16:00:00,3,352,10,29,6,21,BKN,s,7000,TS,2024-12-22 21:00:00
1004,SBCZ,2024-12-22 19:00:00,1,158,3,26,3.1,21,BKN,s,7000,TS,2024-12-23 00:00:00
1005,SBCZ,2024-12-22 22:00:00,2,47,5,25,2,19,BKN,n,4000,BR,2024-12-23 03:00:00
1006,SBCZ,2024-12-23 01:00:00,1,0,3,24,2,21,BKN,s,7000,TS,2024-12-23 06:00:00
1007,SBCZ,2024-12-23 04:00:00,2,79,3,24,5,14,BKN,s,7000,TS,2024-12-23 09:00:00
1008,SBCZ,2024-12-23 07:00:00,3,77,6,24,2.4,20,BKN,n,4000,BR,2024-12-23 12:00:00
1009,SBCZ,2024-12-23 10:00:00,3,28,8,26,0.3,20,BKN,n,4000,BR,2024-12-23 15:00:00
1010,SBCZ,2024-12-23 13:00:00,1,355,5,27,0.9,19,BKN,n,4000,BR,2024-12-23 18:00:00
1011,SBCZ,2024-12-23 16:00:00,2,8,6,26,1.3,19,BKN,n,4000,BR,2024-12-23 21:00:00
1012,SBCZ,2024-12-23 19:00:00,0,5,1,25,,3,SCT,n,9999,,2024-12-24 00:00:00
1013,SBCZ,2024-12-23 22:00:00,2,336,3,25,,4,SCT,n,9999,,2024-12-24 03:00:00
1014,SBCZ,2024-12-24 01:00:00,1,355,2,24,,3,SCT,n,9999,,2024-12-24 06:00:00
1015,SBCZ,2024-12-24 04:00:00,2,312,4,24,1.5,20,BKN,n,4000,BR,2024-12-24 09:00:00
1016,SBCZ,2024-12-24 07:00:00,3,338,8,25,,3,SCT,n,9999,,2024-12-24 12:00:00
1017,SBCZ,2024-12-24 10:00:00,4,326,11,27,,4,SCT,n,9999,,2024-12-24 15:00:00
1018,SBCZ,2024-12-24 13:00:00,5,319,13,30,,3,SCT,n,9999,,2024-12-24 18:00:00
1019,SBCZ,2024-12-24 16:00:00,4,342,13,30,,3,SCT,n,9999,,2024-12-24 21:00:00
1020,SBCZ,2024-12-24 19:00:00,2,341,6,27,0.2,21,BKN,s,7000,TS,2024-12-25 00:00:00
1021,SBCZ,2024-12-24 22:00:00,2,354,4,25,,3,SCT,n,9999,,2024-12-25 03:00:00
1022,SBCZ,2024-12-25 01:00:00,2,355,4,24,,3,SCT,n,9999,,2024-12-25 06:00:00
1023,SBCZ,2024-12-25 04:00:00,2,354,5,24,,3,SCT,n,9999,,2024-12-25 09:00:00
1024,SBCZ,2024-12-25 07:00:00,2,330,4,25,,3,SCT,n,9999,,2024-12-25 12:00:00
1025,SBCZ,2024-12-25 10:00:00,6,334,14,29,0.2,21,BKN,s,7000,TS,2024-12-25 15:00:00
1026,SBCZ,2024-12-25 13:00:00,5,340,15,32,0.2,21,BKN,s,7000,TS,2024-12-25 18:00:00
1027,SBCZ,2024-12-25 16:00:00,4,353,13,30,0.5,21,BKN,s,7000,TS,2024-12-25 21:00:00
1028,SBCZ,2024-12-25 19:00:00,2,24,5,27,0.5,18,SCT,n,7000,,2024-12-26 00:00:00
1029,SBCZ,2024-12-25 22:00:00,2,25,3,26,,2,FEW,n,9999,,2024-12-26 03:00:00
1030,SBCZ,2024-12-26 01:00:00,2,24,3,25,,2,FEW,n,9999,,2024-12-26 06:00:00
1031,SBCZ,2024-12-26 04:00:00,1,29,2,24,1.3,21,BKN,s,7000,TS,2024-12-26 09:00:00
1032,SBCZ,2024-12-26 07:00:00,1,142,3,25,4.7,21,BKN,s,7000,TS,2024-12-26 12:00:00
1033,SBCZ,2024-12-26 10:00:00,3,31,8,26,2.8,21,BKN,s,7000,TS,2024-12-26 15:00:00
1034,SBCZ,2024-12-26 13:00:00,3,86,8,26,4.3,21,BKN,s,7000,TS,2024-12-26 18:00:00
1035,SBCZ,2024-12-26 16:00:00,3,150,7,27,2.3,21,BKN,s,7000,TS,2024-12-26 21:00:00
1036,SBCZ,2024-12-26 19:00:00,4,158,9,25,1.3,19,BKN,n,4000,BR,2024-12-27 00:00:00
1037,SBCZ,2024-12-26 22:00:00,1,182,4,24,,3,SCT,n,9999,,2024-12-27 03:00:00
1038,SBCZ,2024-12-27 01:00:00,3,180,7,23,,4,SCT,n,9999,,2024-12-27 06:00:00
1039,SBCZ,2024-12-27 04:00:00,3,175,8,22,,3,SCT,n,9999,,2024-12-27 09:00:00
1040,SBCZ,2024-12-27 07:00:00,3,180,7,23,,3,SCT,n,9999,,2024-12-27 12:00:00
1041,SBCZ,2024-12-27 10:00:00,3,182,8,26,,3,SCT,n,9999,,2024-12-27 15:00:00
1042,SBCZ,2024-12-27 13:00:00,3,210,7,29,,3,SCT,n,9999,,2024-12-27 18:00:00
1043,SBCZ,2024-12-27 16:00:00,5,222,11,29,0.2,19,BKN,n,4000,BR,2024-12-27 21:00:00
1044,SBCZ,2024-12-27 19:00:00,3,249,6,26,0.3,19,BKN,n,4000,BR,2024-12-28 00:00:00
1045,SBPV,2024-12-22 02:00:00,1,67,3,24,,3,SCT,n,9999,,2024-12-22 06:00:00
1046,SBPV,2024-12-22 05:00:00,2,47,4,24,,3,SCT,n,9999,,2024-12-22 09:00:00
1047,SBPV,2024-12-22 08:00:00,4,55,9,26,,3,SCT,n,9999,,2024-12-22 12:00:00
1048,SBPV,2024-12-22 11:00:00,2,46,8,27,6,21,BKN,s,7000,TS,2024-12-22 15:00:00
1049,SBPV,2024-12-22 14:00:00,4,47,10,27,5,21,BKN,s,7000,TS,2024-12-22 18:00:00
1050,SBPV,2024-12-22 17:00:00,3,46,10,27,2.2,19,BKN,n,4000,BR,2024-12-22 21:00:00
1051,SBPV,2024-12-22 20:00:00,1,87,3,26,0.5,19,BKN,n,4000,BR,2024-12-23 00:00:00
1052,SBPV,2024-12-22 23:00:00,0,133,2,25,0.3,19,BKN,n,4000,BR,2024-12-23 03:00:00
1053,SBPV,2024-12-23 02:00:00,1,197,1,24,,17,BKN,n,3500,BR,2024-12-23 06:00:00
1054,SBPV,2024-12-23 05:00:00,1,112,2,24,,17,BKN,n,3500,BR,2024-12-23 09:00:00
1055,SBPV,2024-12-23 08:00:00,1,207,3,26,,3,SCT,n,9999,,2024-12-23 12:00:00
1056,SBPV,2024-12-23 11:00:00,1,209,6,29,,3,SCT,n,9999,,2024-12-23 15:00:00
1057,SBPV,2024-12-23 14:00:00,2,261,6,31,,3,SCT,n,9999,,2024-12-23 18:00:00
1058,SBPV,2024-12-23 17:00:00,3,236,7,30,0.3,21,BKN,s,7000,TS,2024-12-23 21:00:00
1059,SBPV,2024-12-23 20:00:00,2,248,3,27,,3,SCT,n,9999,,2024-12-24 00:00:00
1060,SBPV,2024-12-23 23:00:00,1,224,2,26,,3,SCT,n,9999,,2024-12-24 03:00:00
1061,SBPV,2024-12-24 02:00:00,1,232,2,25,,3,SCT,n,9999,,2024-12-24 06:00:00
1062,SBPV,2024-12-24 05:00:00,1,269,2,24,,3,SCT,n,9999,,2024-12-24 09:00:00
1063,SBPV,2024-12-24 08:00:00,3,296,6,26,1.5,19,BKN,n,4000,BR,2024-12-24 12:00:00
1064,SBPV,2024-12-24 11:00:00,4,308,10,29,1.1,19,BKN,n,4000,BR,2024-12-24 15:00:00
1065,SBPV,2024-12-24 14:00:00,4,325,11,32,0.2,21,BKN,s,7000,TS,2024-12-24 18:00:00
1066,SBPV,2024-12-24 17:00:00,3,332,9,30,1.7,21,BKN,s,7000,TS,2024-12-24 21:00:00
1067,SBPV,2024-12-24 20:00:00,3,334,5,26,3.7,21,BKN,s,7000,TS,2024-12-25 00:00:00
1068,SBPV,2024-12-24 23:00:00,2,9,5,25,3.1,21,BKN,s,7000,TS,2024-12-25 03:00:00
1069,SBPV,2024-12-25 02:00:00,1,23,2,25,0.3,19,BKN,n,4000,BR,2024-12-25 06:00:00
1070,SBPV,2024-12-25 05:00:00,1,16,3,24,,3,SCT,n,9999,,2024-12-25 09:00:00
1071,SBPV,2024-12-25 08:00:00,3,2,7,27,,3,SCT,n,9999,,2024-12-25 12:00:00
1072,SBPV,2024-12-25 11:00:00,3,305,9,29,1.3,21,BKN,s,7000,TS,2024-12-25 15:00:00
1073,SBPV,2024-12-25 14:00:00,3,312,10,31,0.4,21,BKN,s,7000,TS,2024-12-25 18:00:00
1074,SBPV,2024-12-25 17:00:00,3,237,10,30,3.4,21,BKN,s,7000,TS,2024-12-25 21:00:00
1075,SBPV,2024-12-25 20:00:00,3,211,7,26,3.8,21,BKN,s,7000,TS,2024-12-26 00:00:00
1076,SBPV,2024-12-25 23:00:00,1,261,3,25,4,21,BKN,s,7000,TS,2024-12-26 03:00:00
1077,SBPV,2024-12-26 02:00:00,2,297,5,25,0.6,19,BKN,n,4000,BR,2024-12-26 06:00:00
1078,SBPV,2024-12-26 05:00:00,2,298,6,24,,3,SCT,n,9999,,2024-12-26 09:00:00
1079,SBPV,2024-12-26 08:00:00,4,263,9,25,,3,SCT,n,9999,,2024-12-26 12:00:00
1080,SBPV,2024-12-26 11:00:00,5,306,12,28,,3,SCT,n,9999,,2024-12-26 15:00:00
1081,SBPV,2024-12-26 14:00:00,5,305,14,30,0.2,21,BKN,s,7000,TS,2024-12-26 18:00:00
1082,SBPV,2024-12-26 17:00:00,3,307,11,29,2,19,BKN,n,4000,BR,2024-12-26 21:00:00
1083,SBPV,2024-12-26 20:00:00,3,13,6,26,0.2,19,BKN,n,4000,BR,2024-12-27 00:00:00
1084,SBPV,2024-12-26 23:00:00,3,349,6,26,,4,SCT,n,9999,,2024-12-27 03:00:00
1085,SBPV,2024-12-27 02:00:00,2,344,4,25,2.3,21,BKN,s,7000,TS,2024-12-27 06:00:00
1086,SBPV,2024-12-27 05:00:00,2,314,3,25,,4,SCT,n,9999,,2024-12-27 09:00:00
1087,SBPV,2024-12-27 08:00:00,3,309,7,26,,3,SCT,n,9999,,2024-12-27 12:00:00
1088,SBPV,2024-12-27 11:00:00,2,244,6,30,0.2,19,BKN,n,4000,BR,2024-12-27 15:00:00
1089,SBPV,2024-12-27 14:00:00,2,216,8,32,,3,SCT,n,9999,,2024-12-27 18:00:00
1090,SBPV,2024-12-27 17:00:00,0,212,6,31,,3,SCT,n,9999,,2024-12-27 21:00:00
1091,SBPV,2024-12-27 20:00:00,2,35,7,27,0.6,21,BKN,s,7000,TS,2024-12-28 00:00:00
1092,SBCY,2024-12-22 02:00:00,2,359,4,24,,3,SCT,n,9999,,2024-12-22 06:00:00
1093,SBCY,2024-12-22 05:00:00,1,308,2,24,,3,SCT,n,9999,,2024-12-22 09:00:00
1094,SBCY,2024-12-22 08:00:00,3,342,5,27,,3,SCT,n,9999,,2024-12-22 12:00:00
1095,SBCY,2024-12-22 11:00:00,5,338,12,30,,3,SCT,n,9999,,2024-12-22 15:00:00
1096,SBCY,2024-12-22 14:00:00,5,314,11,32,,3,SCT,n,9999,,2024-12-22 18:00:00
1097,SBCY,2024-12-22 17:00:00,2,243,5,30,0.2,19,BKN,n,4000,BR,2024-12-22 21:00:00
1098,SBCY,2024-12-22 20:00:00,3,154,5,27,0.2,21,BKN,s,7000,TS,2024-12-23 00:00:00
1099,SBCY,2024-12-22 23:00:00,1,156,4,26,1.3,19,BKN,n,4000,BR,2024-12-23 03:00:00
1100,SBCY,2024-12-23 02:00:00,1,218,3,25,3.3,6,BKN,n,3500,RA,2024-12-23 06:00:00
1101,SBCY,2024-12-23 05:00:00,1,162,3,24,0.8,19,BKN,n,4000,BR,2024-12-23 09:00:00
1102,SBCY,2024-12-23 08:00:00,1,222,3,26,1.4,19,BKN,n,4000,BR,2024-12-23 12:00:00
1103,SBCY,2024-12-23 11:00:00,3,324,6,29,0.8,21,BKN,s,7000,TS,2024-12-23 15:00:00
1104,SBCY,2024-12-23 14:00:00,3,315,7,31,0.5,21,BKN,s,7000,TS,2024-12-23 18:00:00
1105,SBCY,2024-12-23 17:00:00,2,258,4,29,1.4,21,BKN,s,7000,TS,2024-12-23 21:00:00
1106,SBCY,2024-12-23 20:00:00,2,183,4,26,3.1,6,BKN,n,3500,RA,2024-12-24 00:00:00
1107,SBCY,2024-12-23 23:00:00,0,131,2,25,,3,SCT,n,9999,,2024-12-24 03:00:00
1108,SBCY,2024-12-24 02:00:00,1,23,2,25,,17,BKN,n,3500,BR,2024-12-24 06:00:00
1109,SBCY,2024-12-24 05:00:00,1,331,2,25,,17,BKN,n,3500,BR,2024-12-24 09:00:00
1110,SBCY,2024-12-24 08:00:00,3,355,5,27,0.9,21,BKN,s,7000,TS,2024-12-24 12:00:00
1111,SBCY,2024-12-24 11:00:00,3,329,7,29,1.9,21,BKN,s,7000,TS,2024-12-24 15:00:00
1112,SBCY,2024-12-24 14:00:00,4,277,9,29,5,21,BKN,s,7000,TS,2024-12-24 18:00:00
1113,SBCY,2024-12-24 17:00:00,1,308,5,28,3.5,21,BKN,s,7000,TS,2024-12-24 21:00:00
1114,SBCY,2024-12-24 20:00:00,2,67,4,26,,3,SCT,n,9999,,2024-12-25 00:00:00
1115,SBCY,2024-12-24 23:00:00,1,329,1,26,,3,SCT,n,9999,,2024-12-25 03:00:00
1116,SBCY,2024-12-25 02:00:00,3,333,5,25,,3,SCT,n,9999,,2024-12-25 06:00:00
1117,SBCY,2024-12-25 05:00:00,1,31,4,24,1.5,19,BKN,n,4000,BR,2024-12-25 09:00:00
1118,SBCY,2024-12-25 08:00:00,3,349,6,26,2.8,21,BKN,s,7000,TS,2024-12-25 12:00:00
1119,SBCY,2024-12-25 11:00:00,5,334,10,27,3.8,21,BKN,s,7000,TS,2024-12-25 15:00:00
1120,SBCY,2024-12-25 14:00:00,4,347,11,28,2.3,21,BKN,s,7000,TS,2024-12-25 18:00:00
1121,SBCY,2024-12-25 17:00:00,2,318,8,27,0.8,21,BKN,s,7000,TS,2024-12-25 21:00:00
1122,SBCY,2024-12-25 20:00:00,1,217,5,26,7,14,BKN,s,7000,TS,2024-12-26 00:00:00
1123,SBCY,2024-12-25 23:00:00,1,224,3,25,4.7,14,BKN,s,7000,TS,2024-12-26 03:00:00
1124,SBCY,2024-12-26 02:00:00,1,293,3,24,6,7,BKN,n,3500,RA,2024-12-26 06:00:00
1125,SBCY,2024-12-26 05:00:00,2,282,5,24,3.3,6,BKN,n,3500,RA,2024-12-26 09:00:00
1126,SBCY,2024-12-26 08:00:00,2,315,5,24,8,14,BKN,s,7000,TS,2024-12-26 12:00:00
1127,SBCY,2024-12-26 11:00:00,3,305,8,26,3.7,7,BKN,n,3500,RA,2024-12-26 15:00:00
1128,SBCY,2024-12-26 14:00:00,5,250,10,26,6,14,BKN,s,7000,TS,2024-12-26 18:00:00
1129,SBCY,2024-12-26 17:00:00,3,235,7,26,1.4,19,BKN,n,4000,BR,2024-12-26 21:00:00
1130,SBCY,2024-12-26 20:00:00,2,209,5,24,2,19,BKN,n,4000,BR,2024-12-27 00:00:00
1131,SBCY,2024-12-26 23:00:00,1,67,1,24,,17,BKN,n,3500,BR,2024-12-27 03:00:00
1132,SBCY,2024-12-27 02:00:00,1,281,3,24,,17,BKN,n,3500,BR,2024-12-27 06:00:00
1133,SBCY,2024-12-27 05:00:00,1,352,2,24,0.5,19,BKN,n,4000,BR,2024-12-27 09:00:00
1134,SBCY,2024-12-27 08:00:00,2,329,5,25,0.5,19,BKN,n,4000,BR,2024-12-27 12:00:00
1135,SBCY,2024-12-27 11:00:00,2,302,5,28,0.4,19,BKN,n,4000,BR,2024-12-27 15:00:00
1136,SBCY,2024-12-27 14:00:00,3,225,7,29,1.1,14,BKN,s,7000,TS,2024-12-27 18:00:00
1137,SBCY,2024-12-27 17:00:00,3,206,11,26,12,14,BKN,s,7000,TS,2024-12-27 21:00:00
1138,SBCY,2024-12-27 20:00:00,2,56,4,25,0.9,19,BKN,n,4000,BR,2024-12-28 00:00:00
1139,SSKW,2024-12-22 02:00:00,1,28,2,24,,3,SCT,n,9999,,2024-12-22 06:00:00
1140,SSKW,2024-12-22 05:00:00,1,118,2,24,,3,SCT,n,9999,,2024-12-22 09:00:00
1141,SSKW,2024-12-22 08:00:00,2,62,4,25,,4,SCT,n,9999,,2024-12-22 12:00:00
1142,SSKW,2024-12-22 11:00:00,3,51,8,28,0.6,21,BKN,s,7000,TS,2024-12-22 15:00:00
1143,SSKW,2024-12-22 14:00:00,2,37,8,30,1.2,21,BKN,s,7000,TS,2024-12-22 18:00:00
1144,SSKW,2024-12-22 17:00:00,3,23,10,28,4.9,21,BKN,s,7000,TS,2024-12-22 21:00:00
1145,SSKW,2024-12-22 20:00:00,1,207,3,26,0.5,21,BKN,s,7000,TS,2024-12-23 00:00:00
1146,SSKW,2024-12-22 23:00:00,1,54,2,25,0.4,21,BKN,s,7000,TS,2024-12-23 03:00:00
1147,SSKW,2024-12-23 02:00:00,1,28,3,24,4.2,6,BKN,n,3500,RA,2024-12-23 06:00:00
1148,SSKW,2024-12-23 05:00:00,1,43,2,24,0.4,19,BKN,n,4000,BR,2024-12-23 09:00:00
1149,SSKW,2024-12-23 08:00:00,2,244,4,26,,3,SCT,n,9999,,2024-12-23 12:00:00
1150,SSKW,2024-12-23 11:00:00,2,310,8,28,1.3,21,BKN,s,7000,TS,2024-12-23 15:00:00
1151,SSKW,2024-12-23 14:00:00,4,300,11,31,0.2,21,BKN,s,7000,TS,2024-12-23 18:00:00
1152,SSKW,2024-12-23 17:00:00,3,283,9,29,0.4,21,BKN,s,7000,TS,2024-12-23 21:00:00
1153,SSKW,2024-12-23 20:00:00,2,208,3,26,,2,FEW,n,9999,,2024-12-24 00:00:00
1154,SSKW,2024-12-23 23:00:00,1,320,2,25,,2,FEW,n,9999,,2024-12-24 03:00:00
1155,SSKW,2024-12-24 02:00:00,1,327,2,24,,3,SCT,n,9999,,2024-12-24 06:00:00
1156,SSKW,2024-12-24 05:00:00,1,246,2,24,,3,SCT,n,9999,,2024-12-24 09:00:00
1157,SSKW,2024-12-24 08:00:00,3,295,9,27,,3,SCT,n,9999,,2024-12-24 12:00:00
1158,SSKW,2024-12-24 11:00:00,5,314,16,30,0.7,21,BKN,s,7000,TS,2024-12-24 15:00:00
1159,SSKW,2024-12-24 14:00:00,4,302,14,32,,3,SCT,n,9999,,2024-12-24 18:00:00
1160,SSKW,2024-12-24 17:00:00,3,319,11,30,0.6,21,BKN,s,7000,TS,2024-12-24 21:00:00
1161,SSKW,2024-12-24 20:00:00,1,72,2,27,,3,SCT,n,9999,,2024-12-25 00:00:00
1162,SSKW,2024-12-24 23:00:00,3,308,6,26,2.7,21,BKN,s,7000,TS,2024-12-25 03:00:00
1163,SSKW,2024-12-25 02:00:00,3,354,7,24,3.7,6,BKN,n,3500,RA,2024-12-25 06:00:00
1164,SSKW,2024-12-25 05:00:00,1,91,3,24,4.8,7,BKN,n,3500,RA,2024-12-25 09:00:00
1165,SSKW,2024-12-25 08:00:00,1,323,3,25,,4,SCT,n,9999,,2024-12-25 12:00:00
1166,SSKW,2024-12-25 11:00:00,3,308,11,27,2,14,BKN,s,7000,TS,2024-12-25 15:00:00
1167,SSKW,2024-12-25 14:00:00,3,309,14,29,1.3,21,BKN,s,7000,TS,2024-12-25 18:00:00
1168,SSKW,2024-12-25 17:00:00,4,256,12,27,9,21,BKN,s,7000,TS,2024-12-25 21:00:00
1169,SSKW,2024-12-25 20:00:00,2,247,6,25,3.3,6,BKN,n,3500,RA,2024-12-26 00:00:00
1170,SSKW,2024-12-25 23:00:00,1,249,2,25,,17,BKN,n,3500,BR,2024-12-26 03:00:00
1171,SSKW,2024-12-26 02:00:00,2,209,4,24,0.3,20,BKN,n,4000,BR,2024-12-26 06:00:00
1172,SSKW,2024-12-26 05:00:00,1,208,3,24,0.2,19,BKN,n,4000,BR,2024-12-26 09:00:00
1173,SSKW,2024-12-26 08:00:00,4,196,9,24,,4,SCT,n,9999,,2024-12-26 12:00:00
1174,SSKW,2024-12-26 11:00:00,2,246,6,26,,3,SCT,n,9999,,2024-12-26 15:00:00
1175,SSKW,2024-12-26 14:00:00,4,303,15,28,0.2,19,BKN,n,4000,BR,2024-12-26 18:00:00
1176,SSKW,2024-12-26 17:00:00,3,320,13,28,0.3,19,BKN,n,4000,BR,2024-12-26 21:00:00
1177,SSKW,2024-12-26 20:00:00,2,55,4,25,,3,SCT,n,9999,,2024-12-27 00:00:00
1178,SSKW,2024-12-26 23:00:00,2,146,4,24,,3,SCT,n,9999,,2024-12-27 03:00:00
1179,SSKW,2024-12-27 02:00:00,1,68,3,23,0.3,19,BKN,n,4000,BR,2024-12-27 06:00:00
1180,SSKW,2024-12-27 05:00:00,0,110,1,23,,17,BKN,n,3500,BR,2024-12-27 09:00:00
1181,SSKW,2024-12-27 08:00:00,1,164,3,25,,3,SCT,n,9999,,2024-12-27 12:00:00
1182,SSKW,2024-12-27 11:00:00,3,180,8,28,0.2,19,BKN,n,4000,BR,2024-12-27 15:00:00
1183,SSKW,2024-12-27 14:00:00,3,161,8,30,0.2,19,BKN,n,4000,BR,2024-12-27 18:00:00
1184,SSKW,2024-12-27 17:00:00,4,169,8,29,1,21,BKN,s,7000,TS,2024-12-27 21:00:00
1185,SSKW,2024-12-27 20:00:00,2,42,5,26,0.7,19,BKN,n,4000,BR,2024-12-28 00:00:00
1186,SWEI,2024-12-22 01:00:00,3,37,6,25,3.1,21,BKN,s,7000,TS,2024-12-22 05:00:00
1187,SWEI,2024-12-22 04:00:00,3,26,6,24,2.1,19,BKN,n,4000,BR,2024-12-22 08:00:00
1188,SWEI,2024-12-22 07:00:00,4,16,10,25,,3,SCT,n,9999,,2024-12-22 11:00:00
1189,SWEI,2024-12-22 10:00:00,4,8,11,26,2.6,21,BKN,s,7000,TS,2024-12-22 14:00:00
1190,SWEI,2024-12-22 13:00:00,3,325,11,28,3.5,6,BKN,n,3500,RA,2024-12-22 17:00:00
1191,SWEI,2024-12-22 16:00:00,4,359,10,29,1.6,21,BKN,s,7000,TS,2024-12-22 20:00:00
1192,SWEI,2024-12-22 19:00:00,2,88,4,26,2.2,19,BKN,n,4000,BR,2024-12-22 23:00:00
1193,SWEI,2024-12-22 22:00:00,1,101,2,25,,3,SCT,n,9999,,2024-12-23 02:00:00
1194,SWEI,2024-12-22 01:00:00,1,51,3,24,2,21,BKN,s,7000,TS,2024-12-22 05:00:00
1195,SWEI,2024-12-22 04:00:00,1,116,2,24,0.3,20,BKN,n,4000,BR,2024-12-22 08:00:00
1196,SWEI,2024-12-22 07:00:00,1,33,3,25,,17,BKN,n,3500,BR,2024-12-22 11:00:00
1197,SWEI,2024-12-22 10:00:00,1,245,5,27,3.3,21,BKN,s,7000,TS,2024-12-22 14:00:00
1198,SWEI,2024-12-22 13:00:00,2,273,7,29,0.6,21,BKN,s,7000,TS,2024-12-22 17:00:00
1199,SWEI,2024-12-22 16:00:00,2,236,7,27,2.8,6,BKN,n,3500,RA,2024-12-22 20:00:00
1200,SWEI,2024-12-22 19:00:00,1,120,1,26,0.3,19,BKN,n,4000,BR,2024-12-22 23:00:00
1201,SWEI,2024-12-22 22:00:00,1,355,2,25,,17,BKN,n,3500,BR,2024-12-23 02:00:00
1202,SWEI,2024-12-22 01:00:00,1,310,2,24,,17,BKN,n,3500,BR,2024-12-22 05:00:00
1203,SWEI,2024-12-22 04:00:00,1,273,2,24,,17,BKN,n,3500,BR,2024-12-22 08:00:00
1204,SWEI,2024-12-22 07:00:00,2,310,4,25,,3,SCT,n,9999,,2024-12-22 11:00:00
1205,SWEI,2024-12-22 10:00:00,3,314,11,29,0.5,21,BKN,s,7000,TS,2024-12-22 14:00:00
1206,SWEI,2024-12-22 13:00:00,3,324,12,32,,3,SCT,n,9999,,2024-12-22 17:00:00
1207,SWEI,2024-12-22 16:00:00,3,338,10,29,3.1,21,BKN,s,7000,TS,2024-12-22 20:00:00
1208,SWEI,2024-12-22 19:00:00,2,329,4,27,0.8,21,BKN,s,7000,TS,2024-12-22 23:00:00
1209,SWEI,2024-12-22 22:00:00,1,2,2,26,,3,SCT,n,9999,,2024-12-23 02:00:00
1210,SWEI,2024-12-22 01:00:00,2,356,3,25,,3,SCT,n,9999,,2024-12-22 05:00:00
1211,SWEI,2024-12-22 04:00:00,2,352,3,24,,3,SCT,n,9999,,2024-12-22 08:00:00
1212,SWEI,2024-12-22 07:00:00,2,348,5,26,,3,SCT,n,9999,,2024-12-22 11:00:00
1213,SWEI,2024-12-22 10:00:00,3,340,12,29,0.2,21,BKN,s,7000,TS,2024-12-22 14:00:00
